scenario,sku,method,T,avg_regret,std_regret,avg_regret_per_period,avg_oracle_revenue,avg_realized_revenue,relative_regret,n_trials
real_semisynth,Envelopes SKU 23,mymethod,200,201.47428880524404,18.557248046103947,1.0073714440262203,5723.195024116095,5521.7207353108515,0.035203114336709196,50
real_semisynth,Envelopes SKU 23,dip,250,339.6570102776769,37.86248521956099,1.3586280411107075,7153.940444402084,6814.283434124405,0.04747831113738953,50
real_semisynth,Envelopes SKU 23,kernel_baseline,250,582.597733305728,13.284703867515596,2.330390933222912,7153.930471727512,6571.332738421784,0.08143743297592378,50
real_semisynth,Envelopes SKU 23,mymethod,250,253.0118517845409,20.51340698266661,1.0120474071381635,7153.976075416558,6900.964223632018,0.03536660580316641,50
real_semisynth,Envelopes SKU 23,dip,300,442.4005583315203,44.82341559071699,1.4746685277717344,8584.762052924647,8142.361494593127,0.051533234771580394,50
real_semisynth,Envelopes SKU 23,kernel_baseline,300,760.9149257721572,13.264946803753087,2.5363830859071905,8584.718910200312,7823.803984428154,0.08863597442521298,50
real_semisynth,Envelopes SKU 23,mymethod,300,285.78841221187776,21.392838463005585,0.9526280407062592,8584.77109898691,8298.982686775033,0.03329016102078758,50
real_semisynth,Envelopes SKU 23,dip,350,522.0498202207319,53.774098832224404,1.491570914916377,10015.587897410314,9493.538077189582,0.05212373208323757,50
real_semisynth,Envelopes SKU 23,kernel_baseline,350,939.2459612551934,13.285959472050681,2.6835598893005526,10015.52119168972,9076.275230434525,0.09377903988007368,50
real_semisynth,Envelopes SKU 23,mymethod,350,294.0885963659755,21.97711262703446,0.8402531324742157,10015.579503903557,9721.490907537582,0.029363113362672118,50
real_semisynth,Envelopes SKU 23,dip,400,596.1151994418234,64.53475876708377,1.4902879986045585,11446.360447096878,10850.245247655055,0.05207901692393543,50
real_semisynth,Envelopes SKU 23,kernel_baseline,400,1117.578935842084,13.321838216705842,2.7939473396052104,11446.325412282979,10328.746476440896,0.09763648119271685,50
real_semisynth,Envelopes SKU 23,mymethod,400,302.68026066797466,23.591336210843643,0.7567006516699366,11446.403258560418,11143.722997892448,0.026443263777345016,50
real_semisynth,Envelopes SKU 23,dip,450,665.3251746211656,80.63593948280477,1.4785003880470347,12877.154488500424,12211.829313879256,0.05166709580251719,50
real_semisynth,Envelopes SKU 23,kernel_baseline,450,1295.8701132132094,13.311139543434651,2.8797113626960207,12877.087835660477,11581.217722447267,0.10063378690518524,50
real_semisynth,Envelopes SKU 23,mymethod,450,311.1670803048372,25.387010654448407,0.6914824006774161,12877.220005014056,12566.05292470922,0.024164150351059996,50
real_semisynth,Envelopes SKU 23,dip,500,730.3561713341479,93.48755757920888,1.4607123426682957,14307.959475566167,13577.603304232021,0.05104544589893365,50
real_semisynth,Envelopes SKU 23,kernel_baseline,500,1423.0093970130035,13.40390982077624,2.846018794026007,14307.861407997425,12884.852010984421,0.0994564705678242,50
real_semisynth,Envelopes SKU 23,mymethod,500,319.87163580717953,28.337218163763268,0.6397432716143591,14308.041752224224,13988.170116417044,0.022356073692436255,50
real_semisynth,Envelopes SKU 23,dip,550,829.1704442900586,97.68636879664868,1.5075826259819247,15738.781013447564,14909.610569157503,0.0526832696624724,50
real_semisynth,Envelopes SKU 23,kernel_baseline,550,1502.1097735047128,15.872326555521331,2.731108679099478,15738.63437554663,14236.524602041914,0.09544092185269677,50
real_semisynth,Envelopes SKU 23,mymethod,550,328.53014201922747,30.75908497604333,0.5973275309440499,15738.818014939792,15410.28787292057,0.020873876405926806,50
real_semisynth,Envelopes SKU 23,dip,600,909.5175595083668,104.67023251169414,1.5158625991806114,17169.577369273313,16260.059809764947,0.0529726236090144,50
real_semisynth,Envelopes SKU 23,kernel_baseline,600,1680.4606897375786,15.877413311968994,2.8007678162292975,17169.456537785867,15488.995848048293,0.09787500763575635,50
real_semisynth,Envelopes SKU 23,mymethod,600,336.9320127074881,32.551470884519055,0.5615533545124802,17169.623827568616,16832.691814861122,0.019623727117800284,50
real_semisynth,Envelopes SKU 23,dip,650,984.7896194785403,113.41353091362308,1.515060953043908,18600.376063749252,17615.586444270717,0.052944608007029596,50
real_semisynth,Envelopes SKU 23,kernel_baseline,650,1858.7893549570676,15.851148621551413,2.859675930703181,18600.256449011755,16741.467094054686,0.09993353371511318,50
real_semisynth,Envelopes SKU 23,mymethod,650,345.49006048695986,35.07906618079816,0.5315231699799382,18600.38797115319,18254.897910666234,0.018574346998716934,50
real_semisynth,Envelopes SKU 23,dip,700,1056.107772635855,128.02022414731232,1.508725389479793,20031.190942104695,18975.083169468842,0.05272316437341538,50
real_semisynth,Envelopes SKU 23,kernel_baseline,700,2037.1113266092848,15.857325619633595,2.910159038013264,20031.04966667043,17993.938340061148,0.10169768237352157,50
real_semisynth,Envelopes SKU 23,mymethod,700,353.93948544690795,35.291039273600425,0.5056278363527257,20031.160719206146,19677.22123375924,0.0176694446421942,50
real_semisynth,Envelopes SKU 24,dip,100,71.25406507296593,8.931210510822904,0.7125406507296593,2650.869323038498,2579.615257965532,0.026879508715764458,50
real_semisynth,Envelopes SKU 24,kernel_baseline,100,192.24410789974593,6.186085806698832,1.9224410789974593,2650.8723070751835,2458.628199175437,0.07252107443525138,50
real_semisynth,Envelopes SKU 24,mymethod,100,72.21282818406857,8.482477882653528,0.7221282818406857,2650.869323038498,2578.656494854429,0.027241187468756957,50
real_semisynth,Envelopes SKU 24,dip,150,138.71920910194945,10.623427910419728,0.9247947273463296,3976.2806816183856,3837.5614725164355,0.03488667430929181,50
real_semisynth,Envelopes SKU 24,kernel_baseline,150,348.7488284874907,6.212948263378814,2.3249921899166046,3976.3052573279897,3627.5564288404985,0.08770675436569576,50
real_semisynth,Envelopes SKU 24,mymethod,150,109.93876111349729,12.510351449547995,0.732925074089982,3976.274576026866,3866.3358149133687,0.027648684468704176,50
real_semisynth,Envelopes SKU 24,dip,200,212.62947768092445,18.873399018018922,1.0631473884046223,5301.673291698217,5089.043814017294,0.04010610725747221,50
real_semisynth,Envelopes SKU 24,kernel_baseline,200,409.8794688626509,7.378626202275689,2.0493973443132547,5301.7544915958,4891.875022733148,0.0773101563854722,50
